policy_id,roof_age,roof_vulnerability,dwelling_construction,water_loss_recency,prior_claims_5yr,coverage_a_amount,fire_station_distance,home_age,square_footage,iso_class,insurance_lapses,pet_ownership,swimming_pool,trampoline,wood_burning_stove,home_business,recent_renovations,monitored_alarm,fire_sprinklers,gated_community,wildfire_zone,canopy_density,flood_zone,foundation_type,slope_pct,burn_history,hail_zone,t3_slope_burn,t3_flood_foundation,t3_roof_age_wildfire,t3_trampoline_hail,t3_claims_wildfire,t3_firestation_slope,tier1_score,tier2_adjustment,tier3_multiplier,final_risk_score,decision,claim_frequency,claim_severity,expected_loss,expected_loss_formula
POL006532,28,asphalt,wood_frame,0,0,350000.0,9.2,55,3581,5,0,standard_pets,in_ground,0,gas_fireplace,none,0,1,none,0,0,moderate,0,concrete_slab,1.7,0,0,0,0,0,0,0,0,60.5,5.0,1.0,65.5,Rated,0.25,63562.0,20638.88,15890.5
POL006533,30,tile,masonry,0,1,500000.0,5.6,88,4176,2,0,none,none,0,wood_burning,none,1,1,none,0,0,moderate,0,block,10.8,0,0,0,0,0,0,0,0,51.5,-7.0,1.0,44.5,Standard,0.181,47192.0,20523.79,8541.75
POL006534,24,tile,superior,1,2,150000.0,2.4,85,6658,10,0,none,in_ground,0,gas_fireplace,none,1,0,partial,0,0,sparse,0,concrete_slab,3.7,0,0,0,0,0,0,0,0,54.0,-3.0,1.0,51.0,Standard,0.345,37116.0,11736.78,12805.02
POL006535,37,asphalt,brick_veneer,0,1,350000.0,0.8,12,3959,7,1,none,none,0,none,active_business,0,1,full,0,0,dense,0,concrete_slab,7.2,0,0,0,0,0,0,0,0,58.5,-3.0,1.0,55.5,Standard,0.216,33878.0,9106.2,7317.65
POL006536,13,metal,masonry,0,0,150000.0,1.1,3,2353,5,1,standard_pets,none,0,wood_burning,home_office,0,0,none,0,0,dense,0,poured_concrete,4.7,0,0,0,0,0,0,0,0,20.5,13.0,1.0,33.5,Standard,0.178,28046.0,1694.95,4992.19
POL006537,7,asphalt,brick_veneer,0,0,250000.0,0.6,27,5870,2,0,none,none,0,none,none,1,1,none,0,0,sparse,0,concrete_slab,11.3,0,0,0,0,0,0,0,0,36.5,-11.0,1.0,25.5,Preferred,0.04,36100.0,1107.4,1444.0
POL006538,26,asphalt,wood_frame,0,0,500000.0,0.9,82,5807,4,2,none,none,0,none,home_office,0,1,full,0,0,moderate,0,concrete_slab,4.5,0,0,0,0,0,0,0,0,61.5,-2.0,1.0,59.5,Standard,0.22,50874.0,9209.36,11192.28
POL006539,1,metal,wood_frame,0,1,500000.0,2.7,2,5721,1,0,standard_pets,above_ground,0,none,none,0,0,none,0,0,moderate,0,poured_concrete,3.2,0,1,0,0,0,0,0,0,34.5,6.0,1.0,40.5,Standard,0.198,43602.0,8669.79,8633.2
POL006540,16,metal,brick_veneer,1,1,350000.0,1.4,26,2709,8,0,standard_pets,none,0,none,none,0,0,none,0,0,moderate,0,poured_concrete,7.9,0,0,0,0,0,0,0,0,47.0,3.0,1.0,50.0,Standard,0.255,28098.0,9493.67,7164.99
POL006541,36,asphalt,wood_frame,0,0,350000.0,10.8,60,6464,5,2,none,none,0,none,none,1,0,none,1,0,dense,0,block,1.7,0,0,0,0,0,0,0,0,66.5,1.0,1.0,67.5,Rated,0.273,52528.0,6057.86,14340.14
POL006542,13,asphalt,masonry,0,0,350000.0,16.2,74,5431,8,0,none,none,0,wood_burning,none,0,1,none,0,0,sparse,1,block,3.8,0,0,0,0,0,0,0,0,44.0,-1.0,1.0,43.0,Standard,0.167,55882.0,24357.54,9332.29
POL006543,24,asphalt,brick_veneer,1,0,500000.0,5.9,5,5327,1,0,standard_pets,none,1,none,none,0,1,none,0,0,moderate,1,stone_dirt,1.9,0,1,0,1,0,1,0,0,63.5,3.0,1.1021,73.29,Rated,0.3185,56988.32,19551.58,18148.86
POL006544,29,asphalt,superior,0,2,150000.0,8.3,47,1680,8,1,none,in_ground,0,none,none,0,0,partial,0,0,dense,0,concrete_slab,4.3,1,1,0,0,0,0,0,0,49.0,7.0,1.0,56.0,Standard,0.37,30920.0,7862.51,11440.4
POL006545,28,metal,brick_veneer,0,0,350000.0,1.5,94,1159,5,0,dangerous_breed,none,0,gas_fireplace,active_business,0,0,none,1,1,dense,1,concrete_slab,16.4,0,0,0,0,1,0,0,0,38.5,11.0,1.06,52.47,Standard,0.2782,60602.44,14779.82,16857.17
POL006546,19,tile,wood_frame,1,4,150000.0,5.5,55,5926,7,0,none,none,0,none,none,0,1,full,0,0,moderate,0,concrete_slab,11.8,0,0,0,0,0,0,0,0,66.5,-12.0,1.0,54.5,Standard,0.365,37252.0,39022.61,13596.98
POL006547,20,asphalt,wood_frame,1,5,350000.0,0.5,28,5607,3,0,standard_pets,none,0,none,none,1,1,partial,0,0,moderate,0,concrete_slab,7.3,0,0,0,0,0,0,0,0,78.5,-12.0,1.0,66.5,Rated,0.405,37754.0,16829.77,15290.37
POL006548,21,metal,wood_frame,0,2,350000.0,16.1,71,4578,3,0,dangerous_breed,in_ground,0,wood_burning,none,0,1,full,0,0,sparse,0,block,3.6,0,0,0,0,0,0,0,0,48.5,6.0,1.0,54.5,Standard,0.312,55936.0,22128.41,17452.03
POL006549,34,asphalt,masonry,0,0,150000.0,5.5,74,5316,9,1,standard_pets,none,1,wood_burning,active_business,0,0,none,0,0,moderate,1,stone_dirt,0.4,0,0,0,1,0,0,0,0,53.0,21.0,1.07,79.18,Rated,0.4199,80540.48,22329.42,33820.56
POL006550,36,asphalt,wood_frame,0,0,350000.0,1.9,119,2949,7,0,none,none,0,none,none,0,0,partial,0,1,moderate,0,concrete_slab,1.1,0,0,0,0,1,0,0,0,63.5,-4.0,1.06,63.07,Rated,0.2622,66455.24,16758.04,17424.56
POL006551,15,metal,superior,0,0,1000000.0,7.4,72,656,6,0,dangerous_breed,none,0,none,none,0,0,none,1,1,dense,0,concrete_slab,3.8,0,1,0,0,0,0,0,0,26.5,6.0,1.0,32.5,Standard,0.148,29372.0,2134.85,4347.06
POL006552,42,slate,superior,0,5,500000.0,0.5,30,6682,4,0,standard_pets,above_ground,0,gas_fireplace,none,0,0,none,0,0,moderate,0,concrete_slab,0.4,0,1,0,0,0,0,0,0,49.5,7.0,1.0,56.5,Standard,0.428,34064.0,16563.57,14579.39
POL006553,16,slate,brick_veneer,0,0,750000.0,2.4,64,2059,5,0,none,none,0,wood_burning,home_office,0,0,partial,0,0,sparse,0,poured_concrete,1.0,0,0,0,0,0,0,0,0,33.5,1.0,1.0,34.5,Standard,0.144,46638.0,38827.08,6715.87
POL006554,15,asphalt,wood_frame,0,1,500000.0,11.3,70,2190,8,1,standard_pets,in_ground,0,gas_fireplace,home_office,1,0,partial,0,0,dense,0,concrete_slab,10.0,0,0,0,0,0,0,0,0,59.0,6.0,1.0,65.0,Rated,0.303,54780.0,17899.32,16598.34
POL006555,1,slate,wood_frame,0,4,750000.0,1.5,73,749,1,0,standard_pets,none,0,gas_fireplace,home_office,0,0,none,0,0,moderate,0,poured_concrete,27.4,0,0,0,0,0,0,0,0,39.5,5.0,1.0,44.5,Standard,0.359,50888.0,11394.86,18268.79
POL006556,3,asphalt,wood_frame,1,2,250000.0,5.5,8,6491,2,2,standard_pets,none,0,none,home_office,0,0,full,0,0,sparse,0,poured_concrete,5.5,0,0,0,0,0,0,0,0,61.5,6.0,1.0,67.5,Rated,0.376,36422.0,41247.23,13694.67
POL006557,20,tile,wood_frame,0,1,350000.0,2.2,62,4589,3,0,none,above_ground,0,none,home_office,0,1,none,0,1,dense,1,concrete_slab,1.5,0,1,0,0,0,0,1,0,51.5,-1.0,1.03,52.02,Standard,0.2237,66569.04,9121.23,14888.83
POL006558,38,metal,wood_frame,0,0,500000.0,2.5,76,923,5,2,standard_pets,none,0,none,home_office,0,0,none,0,0,moderate,0,block,21.7,0,0,0,0,0,0,0,0,45.5,13.0,1.0,58.5,Standard,0.279,45646.0,11747.16,12735.23
POL006559,33,asphalt,wood_frame,1,0,750000.0,6.9,26,3156,8,0,none,above_ground,0,none,none,1,0,none,0,0,moderate,0,stone_dirt,0.1,0,1,0,0,0,0,0,0,76.0,-3.0,1.0,73.0,Rated,0.296,49292.0,14744.21,14590.43
POL006560,29,slate,brick_veneer,0,0,350000.0,12.1,17,3007,5,0,none,above_ground,0,none,home_office,0,0,none,0,0,sparse,0,poured_concrete,7.6,0,0,0,0,0,0,0,0,44.5,4.0,1.0,48.5,Standard,0.195,36574.0,8905.72,7131.93
POL006561,5,asphalt,wood_frame,0,4,150000.0,0.9,15,3330,5,0,standard_pets,above_ground,0,none,active_business,0,1,full,0,0,dense,0,block,8.9,0,0,0,0,0,0,0,0,50.5,-2.0,1.0,48.5,Standard,0.342,42660.0,17845.39,14589.72
POL006562,16,asphalt,wood_frame,1,3,1500000.0,1.6,3,2003,6,0,none,above_ground,1,gas_fireplace,home_office,0,0,partial,0,0,moderate,0,concrete_slab,19.8,0,0,0,0,0,0,0,0,74.5,6.0,1.0,80.5,Decline,0.453,49666.0,9772.0,22498.7
POL006563,38,slate,brick_veneer,1,0,150000.0,3.3,93,2023,9,0,dangerous_breed,none,0,none,home_office,0,1,none,0,0,dense,1,concrete_slab,33.7,0,0,0,0,0,0,0,0,57.0,4.0,1.0,61.0,Rated,0.253,44536.0,12024.58,11267.61
POL006564,24,asphalt,superior,0,0,250000.0,4.8,37,3905,9,0,none,none,0,none,none,0,0,partial,0,0,moderate,0,concrete_slab,3.3,0,1,0,0,0,0,0,0,41.0,-4.0,1.0,37.0,Standard,0.185,21770.0,3617.19,4027.45
POL006565,4,tile,brick_veneer,0,1,350000.0,3.2,19,4267,9,2,none,none,0,none,none,1,1,none,0,0,sparse,1,poured_concrete,0.2,0,0,0,0,0,0,0,0,36.0,-2.0,1.0,34.0,Standard,0.159,30654.0,12192.18,4873.99
POL006566,4,asphalt,wood_frame,0,0,350000.0,8.2,40,5153,5,2,none,above_ground,0,none,active_business,0,1,full,0,0,moderate,0,concrete_slab,1.9,0,0,0,0,0,0,0,0,48.5,4.0,1.0,52.5,Standard,0.203,52506.0,10996.74,10658.72
POL006567,19,metal,masonry,0,0,750000.0,7.3,57,4984,6,0,standard_pets,above_ground,0,none,home_office,0,1,none,0,0,sparse,0,concrete_slab,5.5,0,0,0,0,0,0,0,0,29.5,2.0,1.0,31.5,Standard,0.127,42228.0,4323.26,5362.96
POL006568,15,asphalt,brick_veneer,0,0,350000.0,2.6,75,3254,7,0,standard_pets,none,0,wood_burning,none,1,0,full,0,0,moderate,0,concrete_slab,10.8,0,0,0,0,0,0,0,0,45.5,-6.0,1.0,39.5,Standard,0.11,36508.0,2079.52,4015.88
POL006569,40,asphalt,masonry,0,4,350000.0,0.5,27,6973,3,0,none,in_ground,1,gas_fireplace,none,0,0,none,0,0,sparse,0,block,20.4,0,0,0,0,0,0,0,0,58.5,12.0,1.0,70.5,Rated,0.447,51426.0,19219.94,22987.42
POL006570,36,asphalt,wood_frame,0,4,250000.0,1.1,43,835,1,0,standard_pets,none,0,gas_fireplace,none,0,0,none,0,0,sparse,1,block,5.0,0,0,0,0,0,0,0,0,64.5,4.0,1.0,68.5,Rated,0.447,44110.0,19666.24,19717.17
POL006571,39,metal,masonry,0,1,500000.0,3.3,64,4951,2,0,standard_pets,in_ground,0,none,none,0,0,none,0,0,moderate,0,stone_dirt,25.3,0,1,0,0,0,0,0,0,40.5,9.0,1.0,49.5,Standard,0.243,48972.0,19748.75,11900.2
POL006572,8,tile,wood_frame,0,1,350000.0,13.1,8,4632,4,2,dangerous_breed,none,0,none,active_business,0,0,none,0,0,moderate,1,concrete_slab,6.7,0,0,0,0,0,0,0,0,45.5,21.0,1.0,66.5,Rated,0.337,54404.0,15264.11,18334.15
POL006573,4,tile,superior,0,0,250000.0,4.2,105,880,9,0,none,in_ground,0,none,home_office,0,1,none,0,0,sparse,0,block,13.1,0,0,0,0,0,0,0,0,25.0,2.0,1.0,27.0,Preferred,0.135,45660.0,5414.0,6164.1
POL006574,41,asphalt,wood_frame,1,1,1000000.0,3.8,112,1916,1,0,none,none,0,gas_fireplace,home_office,0,0,partial,0,0,dense,0,poured_concrete,5.0,0,0,0,0,0,0,0,0,81.5,-2.0,1.0,79.5,Rated,0.347,60792.0,32226.5,21094.82
POL006575,1,asphalt,masonry,0,0,250000.0,6.4,32,1641,6,3,none,above_ground,0,gas_fireplace,none,0,0,none,0,0,moderate,1,block,0.4,1,0,0,0,0,0,0,0,34.5,13.0,1.0,47.5,Standard,0.272,33742.0,6186.61,9177.82
POL006576,8,asphalt,superior,0,0,500000.0,0.8,116,5094,4,0,none,none,0,none,home_office,1,0,full,0,0,moderate,0,poured_concrete,3.1,0,0,0,0,0,0,0,0,36.5,-12.0,1.0,24.5,Preferred,0.076,29568.0,5415.33,2247.17
POL006577,42,tile,wood_frame,0,0,1000000.0,0.8,64,3611,6,1,none,none,0,none,none,0,0,none,0,0,sparse,0,poured_concrete,1.7,0,1,0,0,0,0,0,0,56.5,5.0,1.0,61.5,Rated,0.243,57542.0,7791.66,13982.71
POL006578,35,asphalt,superior,1,0,250000.0,2.1,105,5242,2,0,standard_pets,in_ground,0,none,active_business,0,0,partial,0,0,sparse,0,poured_concrete,3.1,0,0,0,0,0,0,0,0,62.5,9.0,1.0,71.5,Rated,0.312,58884.0,11079.75,18371.81
POL006579,21,metal,wood_frame,1,2,250000.0,26.3,8,5531,2,1,standard_pets,none,0,none,none,0,1,none,0,0,moderate,0,concrete_slab,2.8,0,0,0,0,0,0,0,0,61.5,3.0,1.0,64.5,Rated,0.357,37502.0,17738.77,13388.21
POL006580,21,slate,wood_frame,1,5,350000.0,10.4,85,5844,7,0,dangerous_breed,above_ground,0,none,none,0,1,partial,0,0,sparse,0,block,4.2,0,0,0,0,0,0,0,0,75.5,2.0,1.0,77.5,Rated,0.525,52988.0,14671.39,27818.7
POL006581,21,asphalt,wood_frame,1,1,350000.0,5.7,61,855,5,0,none,none,0,none,active_business,0,0,none,0,0,moderate,1,concrete_slab,13.9,0,1,0,0,0,0,0,0,72.5,4.0,1.0,76.5,Rated,0.397,60190.0,31147.76,23895.43
POL006582,33,asphalt,superior,0,1,500000.0,2.5,72,6571,6,0,standard_pets,none,0,gas_fireplace,none,1,0,partial,0,0,dense,0,poured_concrete,13.7,0,0,0,0,0,0,0,0,53.5,-6.0,1.0,47.5,Standard,0.216,29402.0,7442.57,6350.83
POL006583,28,slate,wood_frame,0,0,350000.0,4.0,68,3683,4,1,standard_pets,none,0,wood_burning,none,1,0,none,0,0,dense,0,stone_dirt,5.7,1,0,0,0,0,0,0,0,47.5,6.0,1.0,53.5,Standard,0.223,54606.0,5047.27,12177.14
POL006584,37,asphalt,brick_veneer,0,1,1500000.0,1.8,117,2496,1,0,standard_pets,none,0,none,home_office,0,0,none,0,0,moderate,0,block,2.4,0,0,0,0,0,0,0,0,64.5,4.0,1.0,68.5,Rated,0.268,66552.0,81217.81,17835.94
POL006585,32,asphalt,brick_veneer,0,1,750000.0,5.6,1,5869,8,0,standard_pets,none,0,none,none,1,0,none,0,0,moderate,0,concrete_slab,5.2,0,0,0,0,0,0,0,0,62.0,-3.0,1.0,59.0,Standard,0.238,36418.0,12603.88,8667.48
POL006586,17,asphalt,superior,0,0,750000.0,2.7,77,1017,1,0,none,none,0,none,home_office,0,1,partial,0,0,sparse,0,stone_dirt,9.8,1,0,0,0,0,0,0,0,35.5,-8.0,1.0,27.5,Preferred,0.099,31894.0,6378.36,3157.51
POL006587,6,tile,masonry,0,0,150000.0,0.6,75,3122,8,2,none,none,0,gas_fireplace,home_office,0,1,none,1,0,moderate,0,stone_dirt,15.5,0,0,0,0,0,0,0,0,27.0,4.0,1.0,31.0,Standard,0.158,38164.0,7270.34,6029.91
POL006588,0,slate,wood_frame,0,1,250000.0,1.2,28,2544,1,0,none,none,0,none,none,0,0,none,0,1,sparse,0,poured_concrete,3.3,0,1,0,0,0,0,1,0,33.5,0.0,1.03,34.51,Standard,0.1866,44202.24,6785.26,8246.37
POL006589,32,asphalt,wood_frame,0,0,250000.0,4.7,79,2595,10,0,none,above_ground,0,gas_fireplace,none,0,0,none,0,0,moderate,0,block,10.3,0,1,0,0,0,0,0,0,59.0,4.0,1.0,63.0,Rated,0.276,57210.0,6633.2,15789.96
POL006590,0,asphalt,wood_frame,0,0,500000.0,5.9,47,4396,10,0,dangerous_breed,above_ground,0,none,home_office,0,0,full,0,0,moderate,0,poured_concrete,4.2,0,1,0,0,0,0,0,0,48.0,5.0,1.0,53.0,Standard,0.226,46052.0,7068.71,10407.75
POL006591,23,asphalt,brick_veneer,0,0,150000.0,0.5,72,1033,4,0,dangerous_breed,in_ground,0,gas_fireplace,active_business,0,0,none,0,0,sparse,0,block,2.2,0,0,0,0,0,0,0,0,45.5,19.0,1.0,64.5,Rated,0.29,62526.0,32936.31,18132.54
POL006592,3,tile,wood_frame,0,0,750000.0,8.3,50,660,6,1,none,none,0,none,none,0,0,partial,0,1,moderate,0,concrete_slab,3.4,0,0,0,0,0,0,0,0,38.5,1.0,1.0,39.5,Standard,0.182,40320.0,5740.0,7338.24
POL006593,3,asphalt,wood_frame,0,1,350000.0,8.7,31,6904,1,0,standard_pets,in_ground,0,gas_fireplace,none,0,1,partial,0,0,moderate,0,concrete_slab,0.1,1,1,0,0,0,0,0,0,51.5,1.0,1.0,52.5,Standard,0.209,60188.0,7062.43,12579.29
POL006594,17,asphalt,masonry,0,1,500000.0,6.4,116,3818,9,2,none,none,0,wood_burning,none,0,0,full,0,0,moderate,0,poured_concrete,5.2,0,0,0,0,0,0,0,0,51.0,6.0,1.0,57.0,Standard,0.302,46516.0,16540.36,14047.83
POL006595,26,metal,wood_frame,0,0,350000.0,5.8,23,3631,7,2,none,none,0,wood_burning,home_office,1,0,none,0,0,dense,0,concrete_slab,1.5,0,0,0,0,0,0,0,0,45.5,8.0,1.0,53.5,Standard,0.263,44202.0,6182.51,11625.13
POL006596,42,metal,brick_veneer,1,4,350000.0,1.3,116,1604,1,0,standard_pets,none,1,gas_fireplace,home_office,1,0,partial,0,0,moderate,0,concrete_slab,1.3,0,0,0,0,0,0,0,0,63.5,0.0,1.0,63.5,Rated,0.43,31588.0,8737.07,13582.84
POL006597,31,metal,wood_frame,0,2,250000.0,12.6,57,4331,10,0,standard_pets,none,0,none,none,0,0,none,1,0,sparse,0,stone_dirt,5.5,0,0,0,0,0,0,0,0,54.0,1.0,1.0,55.0,Standard,0.327,44422.0,9355.36,14525.99
POL006598,32,slate,wood_frame,0,0,350000.0,1.6,19,6876,2,0,none,none,0,wood_burning,none,0,1,none,0,0,sparse,0,concrete_slab,1.5,0,0,0,0,0,0,0,0,49.5,-1.0,1.0,48.5,Standard,0.155,56672.0,4590.49,8784.16
POL006599,27,asphalt,wood_frame,0,1,350000.0,1.0,83,1845,5,1,standard_pets,none,0,none,home_office,0,1,none,0,1,sparse,0,poured_concrete,21.0,0,0,0,0,1,0,1,0,63.5,4.0,1.0918,73.7,Rated,0.3722,72959.4,28433.15,27154.55
POL006600,41,asphalt,wood_frame,0,0,500000.0,5.1,116,1226,3,1,none,in_ground,0,none,none,0,0,none,1,1,dense,0,concrete_slab,2.6,0,0,0,0,1,0,0,0,63.5,9.0,1.06,76.85,Rated,0.3409,86295.76,16311.33,29414.77
POL006601,40,asphalt,masonry,0,2,350000.0,2.3,114,4075,1,0,none,none,0,none,none,1,1,none,0,0,dense,0,concrete_slab,1.3,0,0,0,0,0,0,0,0,57.5,-11.0,1.0,46.5,Standard,0.217,43470.0,10616.79,9432.99
POL006602,35,asphalt,wood_frame,0,2,750000.0,13.5,105,1320,5,0,none,none,0,wood_burning,none,0,0,none,0,1,moderate,0,poured_concrete,30.1,0,1,0,0,1,0,1,1,70.5,4.0,1.1246,83.78,Decline,0.5164,103609.74,41587.18,53505.08
POL006603,5,metal,wood_frame,0,0,750000.0,3.1,42,6476,8,0,standard_pets,none,0,wood_burning,none,1,1,none,0,0,moderate,0,poured_concrete,1.8,0,1,0,0,0,0,0,0,33.0,-4.0,1.0,29.0,Preferred,0.117,55312.0,3914.76,6471.5
POL006604,15,slate,masonry,1,1,350000.0,0.9,115,1721,1,0,none,none,0,wood_burning,none,0,0,none,0,1,dense,0,concrete_slab,13.7,0,0,0,0,0,0,1,0,48.5,4.0,1.03,54.08,Standard,0.2692,55557.36,36496.13,14958.26
POL006605,33,tile,masonry,0,2,500000.0,15.8,4,6878,6,0,standard_pets,none,1,none,none,0,1,none,0,0,moderate,0,concrete_slab,2.4,0,0,0,0,0,0,0,0,52.5,3.0,1.0,55.5,Standard,0.284,33476.0,9167.99,9507.18
POL006606,22,asphalt,masonry,0,0,350000.0,3.6,83,5154,1,0,standard_pets,above_ground,0,wood_burning,none,0,0,none,0,0,moderate,1,concrete_slab,1.2,0,0,0,0,0,0,0,0,47.5,10.0,1.0,57.5,Standard,0.259,60448.0,33416.58,15656.03
POL006607,41,metal,superior,0,0,250000.0,3.7,79,4393,8,0,standard_pets,none,0,gas_fireplace,none,0,1,none,0,0,sparse,1,block,8.6,0,0,0,0,0,0,0,0,33.0,-1.0,1.0,32.0,Standard,0.152,29206.0,5424.69,4439.31
POL006608,23,slate,masonry,0,0,750000.0,2.4,18,6709,5,0,dangerous_breed,in_ground,0,none,home_office,1,1,none,0,0,dense,0,poured_concrete,5.2,1,0,0,0,0,0,0,0,34.5,4.0,1.0,38.5,Standard,0.146,45458.0,6253.13,6636.87
POL006609,12,asphalt,wood_frame,0,0,1500000.0,9.0,75,3499,3,1,standard_pets,above_ground,0,gas_fireplace,none,1,0,none,0,0,moderate,0,concrete_slab,5.4,0,0,0,0,0,0,0,0,53.5,6.0,1.0,59.5,Standard,0.211,63998.0,8210.49,13503.58
POL006610,17,metal,masonry,1,0,500000.0,1.7,80,3993,8,0,none,none,0,none,home_office,0,0,none,0,0,moderate,0,concrete_slab,13.2,1,0,0,0,0,0,0,0,43.0,1.0,1.0,44.0,Standard,0.215,38886.0,1787.04,8360.49
POL006611,12,asphalt,brick_veneer,0,0,1000000.0,0.5,97,1374,10,0,dangerous_breed,in_ground,1,gas_fireplace,none,1,0,none,0,0,moderate,0,concrete_slab,6.6,0,1,0,0,0,1,0,0,45.0,14.0,1.03,60.77,Rated,0.2565,64808.64,13627.77,16624.71
POL006612,36,asphalt,wood_frame,1,0,500000.0,3.4,26,4786,8,0,none,in_ground,1,wood_burning,active_business,0,0,partial,0,0,moderate,0,concrete_slab,4.7,0,1,0,0,0,1,0,0,74.0,15.0,1.03,91.67,Decline,0.4314,83216.16,33295.81,35901.12
POL006613,42,tile,wood_frame,0,0,500000.0,13.0,40,4454,3,0,none,none,0,gas_fireplace,home_office,0,0,none,0,1,sparse,0,concrete_slab,0.4,0,0,0,0,1,0,0,0,57.5,2.0,1.06,63.07,Rated,0.2668,62667.44,16724.5,16717.17
POL006614,38,tile,wood_frame,0,1,350000.0,1.6,89,938,7,2,standard_pets,none,0,wood_burning,none,0,1,none,0,0,sparse,0,stone_dirt,2.2,0,0,0,0,0,0,0,0,58.5,11.0,1.0,69.5,Rated,0.328,60096.0,35132.94,19711.49
POL006615,41,asphalt,wood_frame,1,5,250000.0,1.5,113,5753,1,0,none,none,0,none,home_office,1,0,none,0,0,moderate,0,concrete_slab,1.3,0,1,0,0,0,0,0,0,86.5,-5.0,1.0,81.5,Decline,0.525,62646.0,40187.54,32889.15
POL006616,16,asphalt,wood_frame,0,3,250000.0,6.7,33,6425,3,0,dangerous_breed,none,0,none,none,0,0,full,0,1,sparse,0,poured_concrete,0.2,0,0,0,0,0,0,1,0,59.5,1.0,1.03,62.32,Rated,0.3593,42973.2,7393.97,15441.99
POL006617,14,metal,wood_frame,0,0,350000.0,7.5,20,4893,7,0,standard_pets,none,0,gas_fireplace,home_office,0,1,none,0,0,sparse,0,block,4.6,0,0,0,0,0,0,0,0,35.5,0.0,1.0,35.5,Standard,0.124,41886.0,3518.42,5193.86
POL006618,17,tile,masonry,0,2,500000.0,2.9,41,2575,3,0,none,none,0,none,none,0,0,partial,0,1,dense,0,concrete_slab,28.9,0,0,0,0,0,0,1,0,36.5,-4.0,1.03,33.48,Standard,0.23,28706.4,15417.81,6603.05
POL006619,22,tile,superior,0,3,350000.0,9.0,104,6213,7,0,none,none,0,none,home_office,0,1,partial,0,1,sparse,0,block,7.7,0,0,0,0,1,0,1,0,49.5,-8.0,1.0918,45.31,Standard,0.3553,50524.86,14171.12,17949.95
POL006620,29,asphalt,brick_veneer,0,3,500000.0,0.9,66,6241,3,0,none,none,0,gas_fireplace,none,0,1,none,0,0,sparse,0,concrete_slab,12.6,0,0,0,0,0,0,0,0,60.5,-4.0,1.0,56.5,Standard,0.3,52362.0,12474.67,15708.6
POL006621,33,asphalt,masonry,1,3,250000.0,2.3,104,4152,3,0,standard_pets,none,0,none,none,0,1,none,0,0,dense,0,concrete_slab,7.2,0,0,0,0,0,0,0,0,72.5,-2.0,1.0,70.5,Rated,0.379,46824.0,38495.43,17746.3
POL006622,3,asphalt,wood_frame,0,2,350000.0,2.6,99,3091,2,0,none,in_ground,0,none,none,0,0,none,0,0,sparse,1,concrete_slab,4.6,0,0,0,0,0,0,0,0,50.5,6.0,1.0,56.5,Standard,0.31,71702.0,21732.5,22227.62
POL006623,2,asphalt,masonry,0,0,350000.0,1.9,92,4559,5,0,none,none,0,none,none,0,0,none,0,0,moderate,1,poured_concrete,1.2,0,0,0,0,0,0,0,0,37.5,0.0,1.0,37.5,Standard,0.158,47378.0,17913.06,7485.72
POL006624,6,asphalt,brick_veneer,1,0,250000.0,1.2,108,2227,1,0,standard_pets,none,0,wood_burning,none,0,0,none,0,1,dense,0,concrete_slab,2.3,0,0,0,0,0,0,0,0,51.5,7.0,1.0,58.5,Standard,0.256,61194.0,18821.85,15665.66
POL006625,17,asphalt,wood_frame,0,0,1000000.0,2.1,82,4707,4,0,standard_pets,none,0,none,home_office,0,0,none,0,0,moderate,0,concrete_slab,5.1,0,1,0,0,0,0,0,0,55.5,4.0,1.0,59.5,Standard,0.224,68474.0,34339.64,15338.18
POL006626,41,tile,wood_frame,0,0,500000.0,0.5,20,1331,4,0,standard_pets,none,0,wood_burning,none,1,0,full,1,0,sparse,0,block,11.0,0,1,0,0,0,0,0,0,51.5,-8.0,1.0,43.5,Standard,0.144,30062.0,6180.21,4328.93
POL006627,6,asphalt,wood_frame,1,5,250000.0,6.1,75,2510,10,0,standard_pets,none,0,wood_burning,none,0,0,full,1,0,sparse,0,poured_concrete,12.8,0,1,0,0,0,0,0,0,69.0,-2.0,1.0,67.0,Rated,0.509,48820.0,26490.21,24849.38
POL006628,39,slate,wood_frame,0,0,500000.0,5.8,107,3164,3,0,none,none,1,none,none,0,1,partial,0,0,moderate,0,poured_concrete,7.9,1,0,0,0,0,0,0,0,54.5,-4.0,1.0,50.5,Standard,0.17,50088.0,13243.59,8514.96
POL006629,5,asphalt,wood_frame,0,4,350000.0,3.0,86,5482,5,1,standard_pets,none,0,none,none,0,1,none,0,1,moderate,0,concrete_slab,8.6,0,1,0,0,0,0,1,0,56.5,3.0,1.03,61.29,Rated,0.4219,68303.52,16001.1,28815.89
POL006630,21,asphalt,wood_frame,1,2,350000.0,1.9,46,2975,4,0,dangerous_breed,in_ground,0,gas_fireplace,none,0,0,none,0,0,sparse,0,concrete_slab,0.4,1,0,0,0,0,0,0,0,71.5,15.0,1.0,86.5,Decline,0.462,61230.0,12958.36,28288.26
POL006631,0,asphalt,wood_frame,0,0,1500000.0,2.8,27,2883,8,2,none,none,0,none,none,0,0,partial,0,1,moderate,0,concrete_slab,5.8,0,0,0,0,0,0,0,0,48.0,5.0,1.0,53.0,Standard,0.232,51126.0,8536.22,11861.23
